"","site_name","site_code","otter_region","latitude_N","longitude_E","layer_number","layer_thickness_cm","layer_volume_cm3","na.rm","dry_bulk_density","organic_dw_g","inorganic_dw_g","layer_depth_cm","organic_dw_percent","inorganic_dw_percent","organic_density","inorganic_density"
"436","Tracadero Bay a","M_06_a","Mid",55.344914,-133.0011,8,1.3,25.5254403104171,TRUE,1.85934579081996,0.665399999999998,NA,14,1.45645061627735,NA,1.2372086892116,NA
"437","Tracadero Bay a","M_06_a","Mid",55.344914,-133.0011,9,1.3,25.5254403104171,TRUE,1.83618301702213,0.626550000000002,NA,16,1.39430022618574,NA,1.15046046931522,NA
"438","Tracadero Bay a","M_06_a","Mid",55.344914,-133.0011,10,1.2,23.5619449019235,TRUE,1.79434168851438,0.644770000000001,NA,18,1.59230934122545,NA,1.15693769050342,NA
"439","Tracadero Bay a","M_06_a","Mid",55.344914,-133.0011,11,1.1,21.5984494934298,TRUE,1.50733458945298,0.489640000000001,NA,20,1.59763923711128,NA,0.73805130837976,NA
"440","Tracadero Bay a","M_06_a","Mid",55.344914,-133.0011,12,1.3,25.5254403104171,TRUE,1.82043754916292,0.55715,NA,22,1.26842708211913,NA,1.01425678051612,NA
"441","Tracadero Bay a","M_06_a","Mid",55.344914,-133.0011,13,1.1,21.5984494934298,TRUE,1.96544571465249,0.512610000000002,NA,24,1.26880711191374,NA,1.00750712778802,NA
"442","Tracadero Bay a","M_06_a","Mid",55.344914,-133.0011,14,1.3,25.5254403104171,TRUE,2.17795537800428,-0.105690000000003,NA,26,-0.198300235449873,NA,-0.230188103901278,NA
"443","Tracadero Bay a","M_06_a","Mid",55.344914,-133.0011,15,1.2,23.5619449019235,TRUE,2.14371352663152,0.599580000000003,NA,28,1.23964148438581,NA,1.28532775629774,NA
"444","Tracadero Bay a","M_06_a","Mid",55.344914,-133.0011,16,1.2,23.5619449019235,TRUE,2.30597899393121,0.597110000000001,NA,30,1.14132200759212,NA,1.37692311706627,NA
"445","Tracadero Bay a","M_06_a","Mid",55.344914,-133.0011,17,1.2,23.5619449019235,TRUE,1.99814744478741,0.509540000000001,NA,32,1.12596019518353,NA,1.01813604901698,NA
"446","Tracadero Bay a","M_06_a","Mid",55.344914,-133.0011,18,1.2,23.5619449019235,TRUE,1.78828573682643,0.529800000000002,NA,34,1.31799929796263,NA,0.947433783370647,NA
"447","Tracadero Bay a","M_06_a","Mid",55.344914,-133.0011,19,1.2,23.5619449019235,TRUE,1.81744928859859,0.547759999999997,NA,36,1.34598755595482,NA,0.995526022322759,NA
"448","Tracadero Bay a","M_06_a","Mid",55.344914,-133.0011,20,1.2,23.5619449019235,TRUE,2.05065669243865,0.514279999999999,NA,38,1.10908201617084,NA,1.05461172378735,NA
"449","Tracadero Bay a","M_06_a","Mid",55.344914,-133.0011,21,1,19.6349540849362,TRUE,2.5118403530079,0.502079999999999,NA,40,1.05864686005189,NA,1.2611448044382,NA
"450","Tracadero Bay a","M_06_a","Mid",55.344914,-133.0011,22,1.2,23.5619449019235,TRUE,2.17200193842327,0.413930000000001,NA,42,0.843071368079995,NA,0.899056762371545,NA
"451","Tracadero Bay a","M_06_a","Mid",55.344914,-133.0011,23,1.2,23.5619449019235,TRUE,1.80194802155462,0.460050000000003,NA,44,1.13390840889026,NA,0.828986187316209,NA
"452","Tracadero Bay a","M_06_a","Mid",55.344914,-133.0011,24,1,19.6349540849362,TRUE,2.33010781701294,0.447939999999996,NA,46,1.01919227749223,NA,1.04374849555277,NA
"453","Tracadero Bay a","M_06_a","Mid",55.344914,-133.0011,25,1.2,23.5619449019235,TRUE,1.93644201231772,3.31407,NA,48,7.52584883718554,NA,6.4175043797618,NA
"454","Tracadero Bay a","M_06_a","Mid",55.344914,-133.0011,26,1.1,21.5984494934298,TRUE,1.92852084186278,0.454710000000006,NA,50,1.1456618993533,NA,0.876917712003435,NA
"455","Tracadero Bay a","M_06_a","Mid",55.344914,-133.0011,27,1.2,23.5619449019235,TRUE,1.54691644309144,0.36609,NA,52,1.06478403286407,NA,0.566310640651346,NA
"456","Tracadero Bay a","M_06_a","Mid",55.344914,-133.0011,28,1.2,23.5619449019235,TRUE,2.04313524203472,0.617190000000001,NA,54,1.32467202997259,NA,1.26100264003141,NA
"457","Tracadero Bay a","M_06_a","Mid",55.344914,-133.0011,29,1,19.6349540849362,TRUE,2.05237556582404,0.466830000000002,NA,56,1.20456715262547,NA,0.95811048539364,NA
"458","Tracadero Bay a","M_06_a","Mid",55.344914,-133.0011,30,1.1,21.5984494934298,TRUE,2.01469323125426,0.587299999999999,NA,58,1.39898219459883,NA,1.18322933471562,NA
"459","Tracadero Bay a","M_06_a","Mid",55.344914,-133.0011,31,1.1,21.5984494934298,TRUE,1.52513540428078,0.86486,NA,60,2.74810596251231,NA,1.31902860574627,NA
"460","Tracadero Bay a","M_06_a","Mid",55.344914,-133.0011,32,1.1,21.5984494934298,TRUE,1.48671597976364,0.836510000000001,NA,62,2.73302205896527,NA,1.24365278423208,NA
"461","Tracadero Bay a","M_06_a","Mid",55.344914,-133.0011,33,1.1,21.5984494934298,TRUE,1.7416463163915,0.668259999999997,NA,64,1.85512553869318,NA,1.16387256739178,NA
"462","Tracadero Bay a","M_06_a","Mid",55.344914,-133.0011,34,1.2,23.5619449019235,TRUE,1.76575958280098,0.636959999999995,NA,66,1.60012862124058,NA,1.1247182238609,NA
"463","Tracadero Bay a","M_06_a","Mid",55.344914,-133.0011,35,1.2,23.5619449019235,TRUE,1.82593330809834,0.595509999999997,NA,68,1.43720589662041,NA,1.08736154430564,NA
"464","Tracadero Bay a","M_06_a","Mid",55.344914,-133.0011,36,1.2,23.5619449019235,TRUE,1.90718975819062,0.615599999999993,NA,70,1.42374269019371,NA,1.17406601514213,NA
"465","Garcia Cove a","M_07_a","Mid",55.552669,-133.431392,1,1.1,21.5984494934298,TRUE,0.313275265525809,0.54886,NA,0,9.47979114959265,NA,0.171944262236496,NA
"466","Garcia Cove a","M_07_a","Mid",55.552669,-133.431392,2,1.1,21.5984494934298,TRUE,1.18863856443999,1.27646,NA,2,5.24163826758119,NA,1.51724958196507,NA
"467","Garcia Cove a","M_07_a","Mid",55.552669,-133.431392,3,1.1,21.5984494934298,TRUE,2.93711175977226,1.34654,NA,4,2.16410865318815,NA,3.95493846900375,NA
"468","Garcia Cove a","M_07_a","Mid",55.552669,-133.431392,4,1.1,21.5984494934298,TRUE,1.36545773848124,1.82424,NA,6,6.44679075812978,NA,2.49092262484702,NA
"469","Garcia Cove a","M_07_a","Mid",55.552669,-133.431392,5,1.1,21.5984494934298,TRUE,1.42398045791925,1.69835,NA,8,5.78294783752789,NA,2.41841721070716,NA
"470","Garcia Cove a","M_07_a","Mid",55.552669,-133.431392,6,1.1,21.5984494934298,TRUE,1.26203503674149,1.02377,NA,10,3.91358214883288,NA,1.29203360956484,NA
"471","Garcia Cove a","M_07_a","Mid",55.552669,-133.431392,7,1.1,21.5984494934298,TRUE,1.38705419614094,0.821769999999997,1.4112,12,2.83526860648257,5.18497562194356,1.13983952676274,1.9574108815941
"472","Garcia Cove a","M_07_a","Mid",55.552669,-133.431392,8,1.1,21.5984494934298,TRUE,2.37751557192199,1.11582,NA,14,2.24465270063613,NA,2.65287942546199,NA
"473","Garcia Cove a","M_07_a","Mid",55.552669,-133.431392,9,1.1,21.5984494934298,TRUE,1.80191036453051,0.621540000000003,NA,16,1.65213071274154,NA,1.1199593679703,NA
"474","Garcia Cove a","M_07_a","Mid",55.552669,-133.431392,10,1.1,21.5984494934298,TRUE,1.75860262615399,1.08135,NA,18,2.92356157850426,NA,1.90166494979162,NA
"475","Garcia Cove a","M_07_a","Mid",55.552669,-133.431392,11,1.1,21.5984494934298,TRUE,1.92524051379934,0.727610000000006,NA,20,1.80600685111546,NA,1.40082425024555,NA
"476","Garcia Cove a","M_07_a","Mid",55.552669,-133.431392,12,1.1,21.5984494934298,TRUE,1.75360550818805,0.592930000000003,0.986900000000006,22,1.59494227940663,2.7558417478331,1.03976531396995,1.7306332760308
"477","Garcia Cove a","M_07_a","Mid",55.552669,-133.431392,13,1.1,21.5984494934298,TRUE,1.97936013939356,0.752000000000002,NA,24,1.80646773100927,NA,1.48847882482396,NA
"478","Garcia Cove a","M_07_a","Mid",55.552669,-133.431392,14,1.1,21.5984494934298,TRUE,1.59711047825416,0.69415,NA,26,2.07471608086536,NA,1.10863423848012,NA
"479","Garcia Cove a","M_07_a","Mid",55.552669,-133.431392,15,1.1,21.5984494934298,TRUE,1.90685215679618,0.62256,NA,28,1.55421438601966,NA,1.18712987873503,NA
"480","Garcia Cove a","M_07_a","Mid",55.552669,-133.431392,16,1.1,21.5984494934298,TRUE,2.11029129724636,0.623989999999999,NA,30,1.39037528479197,NA,1.31680066656875,NA
"481","Garcia Cove a","M_07_a","Mid",55.552669,-133.431392,17,1.1,21.5984494934298,TRUE,2.0929419037117,1.12925,1.2261,32,2.55940111033925,3.12262829491915,2.36345464476643,2.56615606814092
"482","Garcia Cove a","M_07_a","Mid",55.552669,-133.431392,18,1.1,21.5984494934298,TRUE,2.1502580550575,0.520449999999997,NA,34,1.14842850980119,NA,1.11910180475467,NA
"483","Garcia Cove a","M_07_a","Mid",55.552669,-133.431392,19,1.1,21.5984494934298,TRUE,2.02881693027686,0.791499999999999,NA,36,1.84082096661358,NA,1.60580860031413,NA
"484","Garcia Cove a","M_07_a","Mid",55.552669,-133.431392,20,1.1,21.5984494934298,TRUE,2.66149290102914,0.832090000000001,NA,38,1.46764501436532,NA,2.21460162801734,NA
"485","Garcia Cove a","M_07_a","Mid",55.552669,-133.431392,21,1.1,21.5984494934298,TRUE,1.59412924573469,0.496099999999998,NA,40,1.47965526209672,NA,0.790847518808975,NA
"486","Garcia Cove a","M_07_a","Mid",55.552669,-133.431392,22,1.1,21.5984494934298,TRUE,1.69495685378416,0.521329999999999,1.52030000000001,42,1.4456042627482,2.72642333357843,0.883631856583297,2.57684290480808
"487","Garcia Cove a","M_07_a","Mid",55.552669,-133.431392,23,1.1,21.5984494934298,TRUE,1.89476610404135,0.748502999999999,NA,44,1.85601391848643,NA,1.41823811317326,NA
"488","Garcia Cove a","M_07_a","Mid",55.552669,-133.431392,24,1.1,21.5984494934298,TRUE,2.72552805320156,1.48618999999999,NA,46,2.56386193143149,NA,4.05065253738761,NA
"489","Garcia Cove a","M_07_a","Mid",55.552669,-133.431392,25,1.1,21.5984494934298,TRUE,1.664816264285,-0.461869999999998,NA,48,-1.31993705957563,NA,-0.768928687985307,NA
"490","Garcia Cove a","M_07_a","Mid",55.552669,-133.431392,26,1.1,21.5984494934298,TRUE,1.89363130035985,0.584670000000003,NA,50,1.47532209823924,NA,1.1071494123814,NA
"491","Garcia Cove a","M_07_a","Mid",55.552669,-133.431392,27,1.1,21.5984494934298,TRUE,1.59761375512148,-10.70105,1.00739999999999,52,-32.0762572659083,2.84919945810339,-17.0961446742427,1.60943609690936
"492","Garcia Cove a","M_07_a","Mid",55.552669,-133.431392,28,1.1,21.5984494934298,TRUE,2.1714424461009,12.93301,NA,54,28.2755182911832,NA,28.0832868698474,NA
"493","Garcia Cove a","M_07_a","Mid",55.552669,-133.431392,29,1.1,21.5984494934298,TRUE,1.77841978942445,0.507840000000002,NA,56,1.36160172666886,NA,0.903152705861313,NA
"494","Garcia Cove a","M_07_a","Mid",55.552669,-133.431392,30,1,19.6349540849362,TRUE,1.5253715323418,0.352509999999995,NA,58,1.20039937260904,NA,0.5377087188658,NA
"495","Garcia Cove a","M_07_a","Mid",55.552669,-133.431392,31,1,19.6349540849362,TRUE,1.78986158296963,0.547260000000001,NA,60,1.58941297494916,NA,0.979519649895964,NA
"496","Garcia Cove a","M_07_a","Mid",55.552669,-133.431392,32,1,19.6349540849362,TRUE,2.02074065609555,0.787550000000003,0.7562,62,2.01734473323303,2.6139046453669,1.59143430370806,1.52808408413945
"497","Garcia Cove a","M_07_a","Mid",55.552669,-133.431392,33,1,19.6349540849362,TRUE,2.66413559072858,1.22748,NA,64,2.37592531943409,NA,3.27017315490751,NA
"498","Port Refugio a","M_08_a","Mid",55.282137,-133.334028,1,1.1,21.5984494934298,TRUE,0.925569217645977,2.26548,NA,0,11.3325789885978,NA,2.09685855119261,NA
"499","Port Refugio a","M_08_a","Mid",55.282137,-133.334028,2,1.1,21.5984494934298,TRUE,0.855140550974199,1.88326,1.65208000000001,2,10.1964784503926,8.78888440835906,1.61045199402767,1.41276060145346
"500","Port Refugio a","M_08_a","Mid",55.282137,-133.334028,3,1,19.6349540849362,TRUE,0.65980037151903,1.66874,NA,4,12.8809006456892,NA,1.10103527196867,NA
"501","Port Refugio a","M_08_a","Mid",55.282137,-133.334028,4,1,19.6349540849362,TRUE,0.655668454548455,1.93372,NA,6,15.0203277608703,NA,1.26787920392944,NA
"502","Port Refugio a","M_08_a","Mid",55.282137,-133.334028,5,0.9,17.6714586764426,TRUE,0.687812490329566,1.87338,NA,8,15.4128666806531,NA,1.2885341631336,NA
"503","Port Refugio a","M_08_a","Mid",55.282137,-133.334028,6,0.9,17.6714586764426,TRUE,0.732842163010791,2.01687,NA,10,15.5738166958679,NA,1.47804737331158,NA
"504","Port Refugio a","M_08_a","Mid",55.282137,-133.334028,7,0.9,17.6714586764426,TRUE,0.97145517607355,2.27117,6.65832,12,13.2298364947227,39.0482490710506,2.20633985224296,6.46825942795404
"505","Port Refugio a","M_08_a","Mid",55.282137,-133.334028,8,0.9,17.6714586764426,TRUE,0.872108538529681,2.17539,NA,14,14.1154325069121,NA,1.89717619363208,NA
"506","Port Refugio a","M_08_a","Mid",55.282137,-133.334028,9,0.9,17.6714586764426,TRUE,0.841902203570384,1.98773,NA,16,13.3605195447665,NA,1.67347426710296,NA
"507","Port Refugio a","M_08_a","Mid",55.282137,-133.334028,10,0.8,15.707963267949,TRUE,0.936192665411049,2.16438,NA,18,14.7179865194945,NA,2.02627668116237,NA
"508","Port Refugio a","M_08_a","Mid",55.282137,-133.334028,11,0.8,15.707963267949,TRUE,1.32892849594279,1.84861,NA,20,8.85571858071662,NA,2.4566705068848,NA
"509","Port Refugio a","M_08_a","Mid",55.282137,-133.334028,12,0.9,17.6714586764426,TRUE,1.20363465118782,1.81426,3.33541,22,8.52967421690101,15.5706320292645,2.18370620226402,4.01461505191837
"510","Port Refugio a","M_08_a","Mid",55.282137,-133.334028,13,1,19.6349540849362,TRUE,1.22048872110097,2.11714,NA,24,8.83458019115148,NA,2.5839454909917,NA
"511","Port Refugio a","M_08_a","Mid",55.282137,-133.334028,14,1,19.6349540849362,TRUE,1.05198463467999,2.14542,NA,26,10.3865911877949,NA,2.25694887493514,NA
"512","Port Refugio a","M_08_a","Mid",55.282137,-133.334028,15,0.9,17.6714586764426,TRUE,1.23305950000877,2.08944,NA,28,9.58900337586668,NA,2.57640384169833,NA
"513","Port Refugio a","M_08_a","Mid",55.282137,-133.334028,16,0.9,17.6714586764426,TRUE,1.21746599383334,2.50899,NA,30,11.6619101624958,NA,3.05461000386792,NA
"514","Port Refugio a","M_08_a","Mid",55.282137,-133.334028,17,1,19.6349540849362,TRUE,1.30344791687773,2.35969,7.22998,32,9.22000973698421,28.475026190795,3.07573301497721,9.42390237006765
"515","Port Refugio a","M_08_a","Mid",55.282137,-133.334028,18,0.9,17.6714586764426,TRUE,1.30089996648923,2.52127,NA,34,10.9673841174833,NA,3.2799200585103,NA
"516","Port Refugio a","M_08_a","Mid",55.282137,-133.334028,19,0.9,17.6714586764426,TRUE,1.42470581862958,2.52834,NA,36,10.0424083763395,NA,3.60214070947392,NA
"517","Port Refugio a","M_08_a","Mid",55.282137,-133.334028,20,0.9,17.6714586764426,TRUE,1.47126564230146,2.46055,NA,38,9.46386860317215,NA,3.62012267616486,NA
"518","Port Refugio a","M_08_a","Mid",55.282137,-133.334028,21,0.6,11.7809724509617,TRUE,1.26291696733281,1.41563,NA,40,9.5146719503925,NA,1.78782314646535,NA
"519","Port Refugio a","M_08_a","Mid",55.282137,-133.334028,22,1,19.6349540849362,TRUE,1.65957556401925,2.28691000000001,19.46793,42,7.01814201264422,59.8524098459843,3.79529995311126,32.3085009100372
"520","Port Refugio a","M_08_a","Mid",55.282137,-133.334028,23,1,19.6349540849362,TRUE,1.45477651113605,2.435,NA,44,8.5245761605239,NA,3.54238080461628,NA
"521","Port Refugio a","M_08_a","Mid",55.282137,-133.334028,24,1,19.6349540849362,TRUE,1.00042607255548,2.68939,NA,46,13.6911173874885,NA,2.69053587526999,NA
