"","site","YYYYMMDD","trans_type","trans_bin","trans_m","pit_bin","sed1_type","sed2_type","sed1_no","sed2_no","sedno_avg","field_collector","date","place_name","bay_code","bay_sample","latitude","longitude"
"573","2017_M_06",20170821,"Edge",3,30,0,"Sand","Cobble",4,8,6,"Wendel Raymond, Cathy Mattson, Tiff Stephens",2017-08-21,"Trocadero Bay","TROC","A",55.344914,-133.0011
"574","2017_M_06",20170821,"Edge",4,40,0,"Sand","Sand",4,4,4,"Wendel Raymond, Cathy Mattson, Tiff Stephens",2017-08-21,"Trocadero Bay","TROC","A",55.344914,-133.0011
"575","2017_M_06",20170821,"Edge",5,50,0,"Sand","Sand",4,4,4,"Wendel Raymond, Cathy Mattson, Tiff Stephens",2017-08-21,"Trocadero Bay","TROC","A",55.344914,-133.0011
"576","2017_M_06",20170821,"Edge",6,60,0,"Sand","Sand",4,4,4,"Wendel Raymond, Cathy Mattson, Tiff Stephens",2017-08-21,"Trocadero Bay","TROC","A",55.344914,-133.0011
"577","2017_M_06",20170821,"Edge",7,70,0,"Sand","Sand",4,4,4,"Wendel Raymond, Cathy Mattson, Tiff Stephens",2017-08-21,"Trocadero Bay","TROC","A",55.344914,-133.0011
"578","2017_M_06",20170821,"Edge",8,80,0,"Gravel","Sand",7,4,5.5,"Wendel Raymond, Cathy Mattson, Tiff Stephens",2017-08-21,"Trocadero Bay","TROC","A",55.344914,-133.0011
"579","2017_M_06",20170821,"Edge",9,90,0,"Gravel","Sand",7,4,5.5,"Wendel Raymond, Cathy Mattson, Tiff Stephens",2017-08-21,"Trocadero Bay","TROC","A",55.344914,-133.0011
"580","2017_M_06",20170821,"Edge",10,100,0,"Gravel","Sand",7,4,5.5,"Wendel Raymond, Cathy Mattson, Tiff Stephens",2017-08-21,"Trocadero Bay","TROC","A",55.344914,-133.0011
"581","2017_M_06",20170821,"Inside",1,10,0,"Coarse Sand","Cobble",5,8,6.5,"Wendel Raymond, Cathy Mattson, Tiff Stephens",2017-08-21,"Trocadero Bay","TROC","A",55.344914,-133.0011
"582","2017_M_06",20170821,"Inside",2,20,0,"Coarse Sand","Cobble",5,8,6.5,"Wendel Raymond, Cathy Mattson, Tiff Stephens",2017-08-21,"Trocadero Bay","TROC","A",55.344914,-133.0011
"583","2017_M_06",20170821,"Inside",3,30,0,"Coarse Sand","Cobble",5,8,6.5,"Wendel Raymond, Cathy Mattson, Tiff Stephens",2017-08-21,"Trocadero Bay","TROC","A",55.344914,-133.0011
"584","2017_M_06",20170821,"Inside",4,40,0,"Coarse Sand","Gravel",5,7,6,"Wendel Raymond, Cathy Mattson, Tiff Stephens",2017-08-21,"Trocadero Bay","TROC","A",55.344914,-133.0011
"585","2017_M_06",20170821,"Inside",5,50,0,"Coarse Sand","Gravel",5,7,6,"Wendel Raymond, Cathy Mattson, Tiff Stephens",2017-08-21,"Trocadero Bay","TROC","A",55.344914,-133.0011
"586","2017_M_06",20170821,"Inside",6,60,0,"Sand","Pebble",4,6,5,"Wendel Raymond, Cathy Mattson, Tiff Stephens",2017-08-21,"Trocadero Bay","TROC","A",55.344914,-133.0011
"587","2017_M_06",20170821,"Inside",7,70,0,"Sand","Gravel",4,7,5.5,"Wendel Raymond, Cathy Mattson, Tiff Stephens",2017-08-21,"Trocadero Bay","TROC","A",55.344914,-133.0011
"588","2017_M_06",20170821,"Inside",8,80,0,"Sand","Gravel",4,7,5.5,"Wendel Raymond, Cathy Mattson, Tiff Stephens",2017-08-21,"Trocadero Bay","TROC","A",55.344914,-133.0011
"589","2017_M_06",20170821,"Inside",9,90,0,"Coarse Sand","Cobble",5,8,6.5,"Wendel Raymond, Cathy Mattson, Tiff Stephens",2017-08-21,"Trocadero Bay","TROC","A",55.344914,-133.0011
"590","2017_M_06",20170821,"Inside",10,100,0,"Coarse Sand","Gravel",5,7,6,"Wendel Raymond, Cathy Mattson, Tiff Stephens",2017-08-21,"Trocadero Bay","TROC","A",55.344914,-133.0011
"591","2017_M_06",20170821,"Outside",1,10,0,"Coarse Sand","Cobble",5,8,6.5,"Wendel Raymond, Cathy Mattson, Tiff Stephens",2017-08-21,"Trocadero Bay","TROC","A",55.344914,-133.0011
"592","2017_M_06",20170821,"Outside",2,20,0,"Coarse Sand","Cobble",5,8,6.5,"Wendel Raymond, Cathy Mattson, Tiff Stephens",2017-08-21,"Trocadero Bay","TROC","A",55.344914,-133.0011
"593","2017_M_06",20170821,"Outside",3,30,0,"Coarse Sand","Cobble",5,8,6.5,"Wendel Raymond, Cathy Mattson, Tiff Stephens",2017-08-21,"Trocadero Bay","TROC","A",55.344914,-133.0011
"594","2017_M_06",20170821,"Outside",4,40,0,"Coarse Sand","Cobble",5,8,6.5,"Wendel Raymond, Cathy Mattson, Tiff Stephens",2017-08-21,"Trocadero Bay","TROC","A",55.344914,-133.0011
"595","2017_M_06",20170821,"Outside",5,50,0,"Coarse Sand","Gravel",5,7,6,"Wendel Raymond, Cathy Mattson, Tiff Stephens",2017-08-21,"Trocadero Bay","TROC","A",55.344914,-133.0011
"596","2017_M_06",20170821,"Outside",6,60,0,"Sand","Gravel",4,7,5.5,"Wendel Raymond, Cathy Mattson, Tiff Stephens",2017-08-21,"Trocadero Bay","TROC","A",55.344914,-133.0011
"597","2017_M_06",20170821,"Outside",7,70,0,"Sand","Gravel",4,7,5.5,"Wendel Raymond, Cathy Mattson, Tiff Stephens",2017-08-21,"Trocadero Bay","TROC","A",55.344914,-133.0011
"598","2017_M_06",20170821,"Outside",8,80,0,"Coarse Sand","Gravel",5,7,6,"Wendel Raymond, Cathy Mattson, Tiff Stephens",2017-08-21,"Trocadero Bay","TROC","A",55.344914,-133.0011
"599","2017_M_06",20170821,"Outside",9,90,0,"Coarse Sand","Gravel",5,7,6,"Wendel Raymond, Cathy Mattson, Tiff Stephens",2017-08-21,"Trocadero Bay","TROC","A",55.344914,-133.0011
"600","2017_M_06",20170821,"Outside",10,100,1,"Coarse Sand","Gravel",5,7,6,"Wendel Raymond, Cathy Mattson, Tiff Stephens",2017-08-21,"Trocadero Bay","TROC","A",55.344914,-133.0011
"601","2017_M_08",20170822,"Edge",1,10,0,"Muddy Sand","Gravel",3,7,5,"Wendel Raymond",2017-08-22,"Port Refugio","REFU","A",55.282137,-133.334028
"602","2017_M_08",20170822,"Edge",2,20,0,"Muddy Sand","Gravel",3,7,5,"Wendel Raymond",2017-08-22,"Port Refugio","REFU","A",55.282137,-133.334028
"603","2017_M_08",20170822,"Edge",3,30,0,"Coarse Sand","Gravel",5,7,6,"Wendel Raymond",2017-08-22,"Port Refugio","REFU","A",55.282137,-133.334028
"604","2017_M_08",20170822,"Edge",4,40,0,"Coarse Sand","Gravel",5,7,6,"Wendel Raymond",2017-08-22,"Port Refugio","REFU","A",55.282137,-133.334028
"605","2017_M_08",20170822,"Edge",5,50,0,"Coarse Sand","Coarse Sand",5,5,5,"Wendel Raymond",2017-08-22,"Port Refugio","REFU","A",55.282137,-133.334028
"606","2017_M_08",20170822,"Edge",6,60,0,"Coarse Sand","Gravel",5,7,6,"Wendel Raymond",2017-08-22,"Port Refugio","REFU","A",55.282137,-133.334028
"607","2017_M_08",20170822,"Edge",7,70,0,"Coarse Sand","Gravel",5,7,6,"Wendel Raymond",2017-08-22,"Port Refugio","REFU","A",55.282137,-133.334028
"608","2017_M_08",20170822,"Edge",8,80,0,"Muddy Sand","Gravel",3,7,5,"Wendel Raymond",2017-08-22,"Port Refugio","REFU","A",55.282137,-133.334028
"609","2017_M_08",20170822,"Edge",9,90,0,"Muddy Sand","Gravel",3,7,5,"Wendel Raymond",2017-08-22,"Port Refugio","REFU","A",55.282137,-133.334028
"610","2017_M_08",20170822,"Edge",10,100,0,"Muddy Sand","Gravel",3,7,5,"Wendel Raymond",2017-08-22,"Port Refugio","REFU","A",55.282137,-133.334028
"611","2017_M_08",20170822,"Inside",1,10,0,"Muddy Sand","Sandy mud",3,2,2.5,"Wendel Raymond",2017-08-22,"Port Refugio","REFU","A",55.282137,-133.334028
"612","2017_M_08",20170822,"Inside",2,20,0,"Muddy Sand","Muddy Sand",3,3,3,"Wendel Raymond",2017-08-22,"Port Refugio","REFU","A",55.282137,-133.334028
"613","2017_M_08",20170822,"Inside",3,30,0,"Muddy Sand","Sand",3,4,3.5,"Wendel Raymond",2017-08-22,"Port Refugio","REFU","A",55.282137,-133.334028
"614","2017_M_08",20170822,"Inside",4,40,0,"Muddy Sand","Sand",3,4,3.5,"Wendel Raymond",2017-08-22,"Port Refugio","REFU","A",55.282137,-133.334028
"615","2017_M_08",20170822,"Inside",5,50,0,"Muddy Sand","Gravel",3,7,5,"Wendel Raymond",2017-08-22,"Port Refugio","REFU","A",55.282137,-133.334028
"616","2017_M_08",20170822,"Inside",6,60,0,"Gravel","Muddy Sand",7,3,5,"Wendel Raymond",2017-08-22,"Port Refugio","REFU","A",55.282137,-133.334028
"617","2017_M_08",20170822,"Inside",7,70,0,"Sandy Mud","Gravel",2,7,4.5,"Wendel Raymond",2017-08-22,"Port Refugio","REFU","A",55.282137,-133.334028
"618","2017_M_08",20170822,"Inside",8,80,0,"Sand","Gravel",4,7,5.5,"Wendel Raymond",2017-08-22,"Port Refugio","REFU","A",55.282137,-133.334028
"619","2017_M_08",20170822,"Inside",9,90,0,"Muddy Sand","Gravel",3,7,5,"Wendel Raymond",2017-08-22,"Port Refugio","REFU","A",55.282137,-133.334028
"620","2017_M_08",20170822,"Inside",10,100,0,"Muddy Sand","Gravel",3,7,5,"Wendel Raymond",2017-08-22,"Port Refugio","REFU","A",55.282137,-133.334028
"621","2017_M_08",20170822,"Outside",1,10,0,"Muddy Sand","Gravel",3,7,5,"Wendel Raymond",2017-08-22,"Port Refugio","REFU","A",55.282137,-133.334028
"622","2017_M_08",20170822,"Outside",2,20,0,"Coarse Sand","Gravel",5,7,6,"Wendel Raymond",2017-08-22,"Port Refugio","REFU","A",55.282137,-133.334028
"623","2017_M_08",20170822,"Outside",3,30,0,"Muddy Sand","Gravel",3,7,5,"Wendel Raymond",2017-08-22,"Port Refugio","REFU","A",55.282137,-133.334028
"624","2017_M_08",20170822,"Outside",4,40,0,"Gravel","Coarse Sand",7,5,6,"Wendel Raymond",2017-08-22,"Port Refugio","REFU","A",55.282137,-133.334028
"625","2017_M_08",20170822,"Outside",5,50,0,"Gravel","Coarse Sand",7,5,6,"Wendel Raymond",2017-08-22,"Port Refugio","REFU","A",55.282137,-133.334028
"626","2017_M_08",20170822,"Outside",6,60,0,"Coarse Sand","Gravel",5,7,6,"Wendel Raymond",2017-08-22,"Port Refugio","REFU","A",55.282137,-133.334028
"627","2017_M_08",20170822,"Outside",7,70,0,"Coarse Sand","Gravel",5,7,6,"Wendel Raymond",2017-08-22,"Port Refugio","REFU","A",55.282137,-133.334028
"628","2017_M_08",20170822,"Outside",8,80,0,"Muddy Sand","Gravel",3,7,5,"Wendel Raymond",2017-08-22,"Port Refugio","REFU","A",55.282137,-133.334028
"629","2017_M_08",20170822,"Outside",9,90,0,"Muddy Sand","Gravel",3,7,5,"Wendel Raymond",2017-08-22,"Port Refugio","REFU","A",55.282137,-133.334028
"630","2017_M_08",20170822,"Outside",10,100,0,"Muddy Sand","Gravel",3,7,5,"Wendel Raymond",2017-08-22,"Port Refugio","REFU","A",55.282137,-133.334028
